humanID,choID,humanSymbol
1501,100752408,CTNND2
1503,100689101,CTPS1
1504,100769139,CTRB1
1506,100756444,CTRL
1508,100756995,CTSB
1509,100766628,CTSD
1510,100757212,CTSE
1511,100767270,CTSG
1512,100756691,CTSH
1513,100765407,CTSK
1514,100766062,CTSL
1514,100765210,CTSL
1514,100765299,CTSL
1514,100768693,CTSL
1514,100765592,CTSL
1519,100767833,CTSO
1520,100751823,CTSS
1521,100767305,CTSW
1522,100689392,CTSZ
1523,100767555,CUX1
1523,103161425,CUX1
1524,100753050,CX3CR1
1525,100755073,CXADR
1525,100770536,CXADR
1527,100772753,TEX28
1528,100774522,CYB5A
1534,100772551,CYB561
1535,100766833,CYBA
1536,100760802,CYBB
1537,100766032,CYC1
1538,100755781,CYLC1
1539,100763548,CYLC2
1540,100758070,CYLD
1543,100751269,CYP1A1
1544,100755851,CYP1A2
1545,100759241,CYP1B1
1548,100772358,CYP2A6
1551,100766524,CYP3A7
1551,100767391,CYP3A7
1553,100689034,CYP2A13
1553,100689033,CYP2A13
1555,100759494,CYP2B6
1555,100765152,CYP2B6
1555,100763652,CYP2B6
1555,100759787,CYP2B6
1555,100760248,CYP2B6
1555,100762876,CYP2B6
1555,100765441,CYP2B6
1555,100763166,CYP2B6
1555,100763642,CYP2B6
1557,100751491,CYP2C19
1557,100753681,CYP2C19
1557,100754177,CYP2C19
1557,100757012,CYP2C19
1558,100772776,CYP2C8
1562,100773851,CYP2C18
1562,100752064,CYP2C18
1562,100751778,CYP2C18
1562,100754462,CYP2C18
1565,100750508,CYP2D6
1565,100771066,CYP2D6
1565,100774408,CYP2D6
1565,100774988,CYP2D6
1571,100765891,CYP2E1
1572,100771787,CYP2F1
1573,100764768,CYP2J2
1573,100765057,CYP2J2
1573,100764171,CYP2J2
1573,100764471,CYP2J2
1576,100773351,CYP3A4
1579,100767149,CYP4A11
1579,100767921,CYP4A11
1579,100768783,CYP4A11
1580,100769255,CYP4B1
1581,100689275,CYP7A1
1582,100770995,CYP8B1
1583,100752606,CYP11A1
1584,100768882,CYP11B1
1584,100771648,CYP11B1
1586,100758683,CYP17A1
1588,100769024,CYP19A1
1589,100767691,CYP21A2
1591,100751280,CYP24A1
1592,100755549,CYP26A1
1593,100751584,CYP27A1
1594,100760414,CYP27B1
1595,100762189,CYP51A1
1595,100758857,CYP51A1
1600,100773659,DAB1
1601,100774674,DAB2
1602,100760786,DACH1
1603,100767387,DAD1
1604,100772131,CD55
1605,100762216,DAG1
1606,100769779,DGKA
1607,100753343,DGKB
1608,100757224,DGKG
1609,100771387,DGKQ
1610,100689280,DAO
1611,103159814,DAP
1612,100766355,DAPK1
1613,100773624,DAPK3
1615,100767438,DARS
1616,100774618,DAXX
1618,100771380,DAZL
1620,100774741,BRINP1
1621,100761411,DBH
1622,100756555,DBI
1622,100761641,DBI
1622,103162106,DBI
1627,100763853,DBN1
1628,100775076,DBP
1629,100759869,DBT
1630,100758377,DCC
1632,100774222,ECI1
1632,100773350,ECI1
1633,100751299,DCK
1634,100756152,DCN
1635,100751791,DCTD
1636,103158533,ACE
1636,100772844,ACE
1636,100753209,ACE
1638,100764118,DCT
1639,100765083,DCTN1
1641,100773444,DCX
1642,100764133,DDB1
1643,100756705,DDB2
1644,100761742,DDC
1645,100768666,AKR1C1
1645,100770388,AKR1C1
1645,100756485,AKR1C1
1647,103159266,GADD45A
1649,100763514,DDIT3
1650,100755259,DDOST
1652,100765163,DDT
1653,100756637,DDX1
1654,100764307,DDX3X
1654,103162393,DDX3X
1654,100759657,DDX3X
1655,100768812,DDX5
1656,100759836,DDX6
1657,100773136,DMXL1
1659,103158905,DHX8
1660,100765632,DHX9
1662,100752733,DDX10
1663,103158854,DDX11
1663,100756953,DDX11
1665,100764898,DHX15
1666,100753128,DECR1
1667,100768957,DEFA1
1667,103158996,DEFA1
1667,103161653,DEFA1
1667,100768088,DEFA1
1667,100755370,DEFA1
1667,100771859,DEFA1
1669,103159085,DEFA4
1669,103158961,DEFA4
1670,100757305,DEFA5
1670,100757016,DEFA5
1672,103161655,DEFB1
1673,100767221,DEFB4A
1674,100764990,DES
1675,100763302,CFD
1676,100762210,DFFA
1677,100768492,DFFB
1678,103159709,TIMM8A
1687,100757679,DFNA5
1690,100765512,COCH
1716,100769222,DGUOK
1717,100771700,DHCR7
1718,100769920,DHCR24
1718,100760306,DHCR24
1719,100689028,DHFR
1720,100766291,LOC1720
1723,100756632,DHODH
1725,100755665,DHPS
1727,100773531,CYB5R3
1728,100760905,NQO1
1729,100752938,DIAPH1
1730,100768845,DIAPH2
1730,103164156,DIAPH2
1731,100771948,SEPT1
1733,100765192,DIO1
1734,100774757,DIO2
1735,100753739,DIO3
1736,100755395,DKC1
1737,100773493,DLAT
1738,100774281,DLD
1738,100689437,DLD
1739,100774630,DLG1
1740,100752752,DLG2
1741,100770281,DLG3
1742,100762874,DLG4
1743,100758466,DLST
1745,100768966,DLX1
1746,100769245,DLX2
1747,100758183,DLX3
1748,100757892,DLX4
1749,100766793,DLX5
1750,100770813,DLX6
1755,100766665,DMBT1
1755,100763251,DMBT1
1755,100764412,DMBT1
1756,100752779,DMD
1756,100774409,DMD
1757,100761121,SARDH
1758,100773494,DMP1
1759,100753867,DNM1
1760,103164072,DMPK
1761,100757765,DMRT1
1762,100757796,DMWD
1763,100761842,DNA2
1767,100771964,DNAH5
1768,100754128,DNAH6
1769,100763108,DNAH8
1770,100770690,DNAH9
1773,100764185,DNASE1
1774,100689095,DNASE1L1
1775,100769895,DNASE1L2
1775,100770467,DNASE1L2
1776,100769677,DNASE1L3
1777,100763100,DNASE2
1778,100771366,DYNC1H1
1780,100765135,DYNC1I1
1781,100773761,DYNC1I2
1783,100770140,DYNC1LI2
1785,100771373,DNM2
1786,100762713,DNMT1
1787,100773025,TRDMT1
1788,100771064,DNMT3A
1789,100751727,DNMT3B
1789,100760192,DNMT3B
1789,103158556,DNMT3B
1791,100755735,DNTT
1793,100773370,DOCK1
1794,100766266,DOCK2
1795,100768911,DOCK3
1796,100760042,DOK1
1797,100768556,DXO
1798,100689054,DPAGT1
1800,100762968,DPEP1
1801,100765648,DPH1
1802,100689365,DPH2
1803,100768361,DPP4
1804,100774564,DPP6
1805,100765812,DPT
1806,100765169,DPYD
1807,100752636,DPYS
1808,100759148,DPYSL2
1809,100755197,DPYSL3
1810,100765234,DR1
1811,100757051,SLC26A3
1812,100760963,DRD1
1813,100751925,DRD2
1814,100769070,DRD3
1815,100751093,DRD4
1816,100752680,DRD5
1819,100771930,DRG2
1820,100764162,ARID3A
1821,100771867,DRP2
1822,100767627,ATN1
1823,100762663,DSC1
1824,100762954,DSC2
1825,100771819,DSC3
1826,100765236,DSCAM
1827,100689474,RCAN1
1828,100762370,DSG1
1829,103158805,DSG2
1830,100761782,DSG3
1831,100760120,TSC22D3
1832,100767947,DSP
1833,100754407,EPYC
1834,100754381,DSPP
1836,100762932,SLC26A2
1837,100761929,DTNA
1838,100756605,DTNB
1839,100689423,HBEGF
1840,100772295,DTX1
1841,100755252,DTYMK
1842,100754893,ECM2
1843,100769474,DUSP1
1844,100757670,DUSP2
1845,100761077,DUSP3
1846,100756233,DUSP4
1847,100758694,DUSP5
1848,100764365,DUSP6
1849,100765417,DUSP7
1850,100768862,DUSP8
1852,100752633,DUSP9
1854,100761578,DUT
1855,100770288,DVL1
1856,100762587,DVL2
1857,100773535,DVL3
1859,100764478,DYRK1A
1861,100770400,TOR1A
1869,100758556,E2F1
1870,100754522,E2F2
1871,100754647,E2F3
1874,100765561,E2F4
1875,103160151,E2F5
1876,100767557,E2F6
1877,100770340,E4F1
1877,100773928,E4F1
1877,100769603,E4F1
1879,100763962,EBF1
1880,103161487,GPR183
1889,100765950,ECE1
1890,100757152,TYMP
1891,100768055,ECH1
1892,100754654,ECHS1
1893,100763376,ECM1
1894,100754674,ECT2
1896,100768945,EDA
1901,100689198,S1PR1
1902,100757522,LPAR1
1903,100689182,S1PR3
1906,100768493,EDN1
1907,100754793,EDN2
1908,100772506,EDN3
1909,100774176,EDNRA
1910,100762726,EDNRB
1911,100759454,PHC1
1912,100756136,PHC2
1915,100689276,EEF1A1
1915,100770366,EEF1A1
1917,100760295,EEF1A2
1933,100753925,EEF1B2
1936,103164273,EEF1D
1936,100755894,EEF1D
1937,100753545,EEF1G
1938,100689051,EEF2
1939,100759038,EIF2D
1942,100758074,EFNA1
1943,100755670,EFNA2
1944,100773125,EFNA3
1945,100773413,EFNA4
1946,100756587,EFNA5
1947,100755216,EFNB1
1948,103162817,EFNB2
1948,100753573,EFNB2
1948,103162705,EFNB2
1948,103163667,EFNB2
1948,103163758,EFNB2
1948,100762789,EFNB2
1948,103158763,EFNB2
1948,103161716,EFNB2
1948,103163751,EFNB2
1948,100760165,EFNB2
1948,103162068,EFNB2
1948,103159191,EFNB2
1949,100756800,EFNB3
1950,100763146,EGF
1951,100766515,CELSR3
1952,100751011,CELSR2
1953,100765263,MEGF6
1953,100769242,MEGF6
1954,100755592,MEGF8
1955,100764388,MEGF9
1956,100774580,EGFR
1958,100755852,EGR1
1959,100770422,EGR2
1960,100751698,EGR3
1961,103162361,EGR4
1962,100754698,EHHADH
1964,100758579,EIF1AX
1964,100750661,EIF1AX
1964,100765607,EIF1AX
1964,100761040,EIF1AX
1965,100761915,EIF2S1
1967,100770460,EIF2B1
1968,100769010,EIF2S3
1969,100752851,EPHA2
1973,103164396,EIF4A1
1973,100762873,EIF4A1
1973,100769812,EIF4A1
1973,100770514,EIF4A1
1974,100763323,EIF4A2
1975,100758911,EIF4B
1977,100773768,EIF4E
1978,100769654,EIF4EBP1
1979,100768613,EIF4EBP2
1981,100770567,EIF4G1
1982,100758677,EIF4G2
1983,100756911,EIF5
1983,100772164,EIF5
1984,100766364,EIF5A
1984,100754508,EIF5A
1984,100755196,EIF5A
1984,100765428,EIF5A
1990,100750829,CELA1
1991,100752732,ELANE
1992,100756986,SERPINB1
1993,100771799,ELAVL2
1994,100754131,ELAVL1
1995,100768802,ELAVL3
1996,100773765,ELAVL4
1997,100751907,ELF1
1998,100762906,ELF2
1999,100754961,ELF3
2000,100771659,ELF4
2001,100774069,ELF5
2002,100763890,ELK1
2004,100689475,ELK3
2005,100755459,ELK4
2009,100770154,EML1
2010,100760344,EMD
2011,100769644,MARK2
2012,100753041,EMP1
2013,100767430,EMP2
2014,100751496,EMP3
2015,100751559,ADGRE1
2016,100768849,EMX1
2017,100772651,CTTN
2018,100750961,EMX2
2019,103163841,EN1
2019,103159435,EN1
2020,103161403,EN2
2020,100773986,EN2
2021,100770499,ENDOG
2022,100757433,ENG
2023,100752856,ENO1
2026,100758414,ENO2
2027,100771169,ENO3
2028,100757489,ENPEP
2029,100764533,ENSA
2030,100754792,SLC29A1
2033,100762260,EP300
2034,100771160,EPAS1
2035,100767741,EPB41
2036,100751805,EPB41L1
2036,103160586,EPB41L1
2037,100756569,EPB41L2
2038,100768600,EPB42
2039,100764907,DMTN
2040,100753652,STOM
2041,100752024,EPHA1
2042,100768107,EPHA3
2043,100754542,EPHA4
2044,100770099,EPHA5
2045,100750730,EPHA7
2046,100769287,EPHA8
2047,100769764,EPHB1
2048,100766993,EPHB2
2049,100774807,EPHB3
2050,100769535,EPHB4
2051,100762813,EPHB6
2052,100758590,EPHX1
2052,100750792,EPHX1
2053,100757328,EPHX2
2054,100768784,STX2
2055,100757767,CLN8
2056,100753960,EPO
2057,100769376,EPOR
2058,100774338,EPRS
2059,100750968,EPS8
2060,103159789,EPS15
2060,100751122,EPS15
2063,103163676,NR2F6
2064,100759983,ERBB2
2065,100767681,ERBB3
2066,100760475,ERBB4
2066,100757865,ERBB4
2067,100689377,ERCC1
2068,100689272,ERCC2
2069,100771728,EREG
2070,100754333,EYA4
2071,100689367,ERCC3
2072,100689044,ERCC4
2073,100764306,ERCC5
2074,100770299,ERCC6
2077,103160333,ERF
2078,100764178,ERG
2079,100758434,ERH
2079,100768642,ERH
2081,100750680,ERN1
2091,100767429,FBL
2091,100765730,FBL
2098,100774799,ESD
2099,100768474,ESR1
2100,100763291,ESR2
2101,100761304,ESRRA
2103,100760486,ESRRB
2104,100760533,ESRRG
2107,100755265,ETF1
2108,100758144,ETFA
2109,100753078,ETFB
2110,100763190,ETFDH
2113,100767456,ETS1
2114,100774407,ETS2
2115,100758498,ETV1
2117,100750397,ETV3
2118,100774750,ETV4
2118,103158994,ETV4
2119,100756646,ETV5
2120,100771873,ETV6
2121,100771932,EVC
2122,100768628,MECOM
2123,100761225,EVI2A
2124,100760937,EVI2B
2125,100760021,EVPL
2128,100763300,EVX1
2130,100773033,EWSR1
2131,100689334,EXT1
2132,100751585,EXT2
2134,100770000,EXTL1
2135,100761218,EXTL2
2137,100751999,EXTL3
2138,100772860,EYA1
2139,100768991,EYA2
2140,100772330,EYA3
2145,100760595,EZH1
2146,100758055,EZH2
2147,100754947,F2
2149,100758351,F2R
2150,100757860,F2RL1
2151,100758642,F2RL2
2152,100765608,F3
2153,100761588,F5
2155,100759052,F7
2157,100756560,F8
2158,100757213,F9
2159,100758763,F10
2160,100768163,F11
2161,100764143,F12
2162,100761709,F13A1
2165,100764268,F13B
2166,100771171,FAAH
2167,100760812,FABP4
2168,100769104,FABP1
2169,100754451,FABP2
2169,100754164,FABP2
2170,100761139,FABP3
2171,100762553,FABP5
2172,100767370,FABP6
2173,100752143,FABP7
2175,100761220,FANCA
2176,100753982,FANCC
2177,100757761,FANCD2
2178,100765848,FANCE
2180,100751492,ACSL1
2181,100752583,ACSL3
2182,100760496,ACSL4
2184,100757944,FAH
2185,100758086,PTK2B
2186,100772838,BPTF
2187,100750774,FANCB
2188,100765540,FANCF
2189,100689273,FANCG
2191,100767303,FAP
2192,100757176,FBLN1
2193,100763673,FARSA
2194,100689207,FASN
2195,100766718,FAT1
2196,100766386,FAT2
2197,100755019,FAU
2197,100689400,FAU
2199,100763343,FBLN2
2200,100761283,FBN1
2201,100769316,FBN2
2202,100750809,EFEMP1
2203,103160952,FBP1
2205,100756237,FCER1A
2205,100756823,FCER1A
2206,100765095,MS4A2
2207,100768356,FCER1G
2208,100769597,FCER2
2209,100774550,FCGR1A
2212,103161891,FCGR2A
2213,103161893,FCGR2B
2214,103161892,FCGR3A
2217,100755637,FCGRT
2218,100761516,FKTN
2219,100758341,FCN1
2219,100760658,FCN1
2222,100689192,FDFT1
2224,100754883,FDPS
2230,100751853,FDX1
2232,100773278,FDXR
2235,100764152,FECH
2237,100756103,FEN1
2239,100768625,GPC4
2241,100755838,FER
2242,100763153,FES
2243,100770138,FGA
2244,100770424,FGB
2245,100760862,FGD1
2246,100764257,FGF1
2247,100757429,FGF2
2248,103160493,FGF3
2248,100757734,FGF3
2249,100758023,FGF4
2250,100763237,FGF5
2251,100772115,FGF6
2252,100761599,FGF7
2253,100750999,FGF8
2254,100759509,FGF9
2255,100751051,FGF10
2256,100759104,FGF11
2257,100770589,FGF12
2258,100756051,FGF13
2259,100762042,FGF14
2260,100773586,FGFR1
2261,100764560,FGFR3
2262,100768469,GPC5
2263,100763455,FGFR2
2264,100765320,FGFR4
2266,100769847,FGG
2267,100771647,FGL1
2268,100758687,FGR
2271,100773218,FH
2272,100755382,FHIT
2273,100760792,FHL1
2273,100763662,FHL1
2274,100762607,FHL2
2275,100751268,FHL3
2277,100773421,FIGF
2280,100763474,FKBP1A
2281,100763278,FKBP1B
2286,100757160,FKBP2
2287,100757543,FKBP3
2288,100762395,FKBP4
2289,100760904,FKBP5
2290,100762710,FOXG1
2294,100757169,FOXF1
2295,100760156,FOXF2
2296,103161378,FOXC1
2299,100767484,FOXI1
2300,100770103,FOXL1
2302,100755106,FOXJ1
2303,103159378,FOXC2
2305,100769341,FOXM1
2307,100755669,FOXS1
2308,100768647,FOXO1
2309,100770315,FOXO3
2312,100759735,FLG
2313,100765706,FLI1
2314,100756205,FLII
2315,100762259,MLANA
2316,100760050,FLNA
2317,100769967,FLNB
2318,100751994,FLNC
2319,100766445,FLOT2
2321,100761329,FLT1
2322,100761902,FLT3
2323,100773162,FLT3LG
2324,100766609,FLT4
2326,100750993,FMO1
2327,100753345,FMO2
2328,100751580,FMO3
2328,100751286,FMO3
2329,100753048,FMO4
2330,100773480,FMO5
2330,100750494,FMO5
2330,100772446,FMO5
2330,100773198,FMO5
2331,100765932,FMOD
2332,100760305,FMR1
2334,100756662,AFF2
2335,100751189,FN1
2339,100752295,FNTA
2342,100752221,FNTB
2346,100768684,FOLH1
2348,100689330,FOLR1
2353,100689418,FOS
2354,100755767,FOSB
2355,100755919,FOSL2
2356,100689022,FPGS
2357,100758056,FPR1
2358,100758340,FPR2
2358,100764999,FPR2
2395,100755339,FXN
2444,100751157,FRK
2475,100755421,MTOR
2483,100770784,FRG1
2487,100757779,FRZB
2488,100689453,FSHB
2491,100771572,CENPI
2492,100769953,FSHR
2494,100766752,NR5A2
2495,100767129,FTH1
2495,100754563,FTH1
2495,100761960,FTH1
2495,100689102,FTH1
2512,100753846,FTL
2512,100764157,FTL
2515,100756746,ADAM2
2516,100772192,NR5A1
2517,100752441,FUCA1
2519,100756134,FUCA2
2520,100772161,GAST
2521,100756868,FUS
2523,100757047,FUT1
2524,100751185,FUT2
2524,103163675,FUT2
2525,103158538,FUT3
2525,100689278,FUT3
2525,100689084,FUT3
2525,100689083,FUT3
2526,100754814,FUT4
2526,103159276,FUT4
2529,100772214,FUT7
2530,100751648,FUT8
2531,100774578,KDSR
2532,100757110,ACKR1
2533,100774387,FYB
2534,100772355,FYN
2535,103163524,FZD2
2535,100763109,FZD2
2538,100763214,G6PC
2539,100689469,G6PD
2542,100758396,SLC37A4
2547,100770214,XRCC6
2548,100755105,GAA
2549,100753832,GAB1
2550,100770643,GABBR1
2551,100756649,GABPA
2553,100753587,GABPB1
2554,100765947,GABRA1
2555,100771532,GABRA2
2556,100754835,GABRA3
2557,100755113,GABRA4
2558,100764074,GABRA5
2559,100765459,GABRA6
2560,100754246,GABRB1
2561,100766244,GABRB2
2562,100769227,GABRB3
2562,103159826,GABRB3
2563,100756568,GABRD
2564,100755410,GABRE
2565,100756681,GABRG1
2566,100768164,GABRG2
2567,100764373,GABRG3
2568,100766614,GABRP
2569,100769153,GABRR1
2570,100769438,GABRR2
2571,100765882,GAD1
2572,100757642,GAD2
2580,100766883,GAK
2580,103161615,GAK
2581,100751905,GALC
2582,100759306,GALE
2583,100764682,B4GALNT1
2584,100757135,GALK1
2585,100752083,GALK2
2587,100755896,GALR1
2588,100753973,GALNS
2589,100763868,GALNT1
2590,100767525,GALNT2
2591,100753226,GALNT3
2592,100752522,GALT
2593,100755964,GAMT
2595,100770033,GANC
2596,100751655,GAP43
2597,100752882,GAPDH
2597,100772558,GAPDH
2597,103162894,GAPDH
2597,100763053,GAPDH
2597,100754219,GAPDH
2597,100759100,GAPDH
2597,103162039,GAPDH
2597,100762365,GAPDH
2597,103162907,GAPDH
2597,100750741,GAPDH
2597,100751473,GAPDH
2597,100758654,GAPDH
2597,103159783,GAPDH
2597,103160325,GAPDH
2597,100750456,GAPDH
2597,100736557,GAPDH
2597,100757738,GAPDH
2597,100767974,GAPDH
2597,103163932,GAPDH
2597,100763210,GAPDH
2597,103163264,GAPDH
2597,103163452,GAPDH
2597,100753044,GAPDH
2597,103163088,GAPDH
2597,100767512,GAPDH
2597,103160779,GAPDH
2597,100756828,GAPDH
2615,100774110,LRRC32
2617,100751073,GARS
2618,100689446,GART
2620,100764664,GAS2
2621,100751777,GAS6
2622,100752777,GAS8
2623,100763974,GATA1
2624,100762331,GATA2
2625,100760238,GATA3
2626,100756123,GATA4
2627,103161469,GATA6
2628,100771783,GATM
2629,100756635,GBA
2631,100756369,GBAS
2632,100772279,GBE1
2633,100759682,GBP1
2633,100750355,GBP1
2633,100763267,GBP1
2633,100763553,GBP1
2633,100762860,GBP1
2633,100762574,GBP1
2633,100752806,GBP1
2634,100756417,GBP2
2634,100762688,GBP2
2634,100765968,GBP2
2634,100766265,GBP2
2634,100757382,GBP2
2636,100769092,GBX1
2637,100768672,GBX2
2638,100763450,GC
2639,100757019,GCDH
2641,100767021,GCG
2642,100766482,GCGR
2643,100750667,GCH1
2644,100755588,GCHFR
2645,100763110,GCK
2646,100763556,GCKR
2647,100772750,BLOC1S1
2648,100774478,KAT2A
2649,100773066,NR6A1
2650,100767124,GCNT1
2651,100763488,GCNT2
2651,100760161,GCNT2
2651,100764057,GCNT2
2653,100765652,GCSH
2657,103161634,GDF1
2658,100772200,GDF2
2660,100770972,MSTN
2661,100756618,GDF9
2662,100758802,GDF10
2664,100760927,GDI1
2665,100765873,GDI2
2668,103163793,GDNF
2668,100773138,GDNF
2669,100757029,GEM
2670,100758767,GFAP
2671,100767463,GFER
2672,100769674,GFI1
2673,103159270,GFPT1
2674,100760143,GFRA1
2675,100763728,GFRA2
2676,100752308,GFRA3
2677,100774482,GGCX
2678,100763802,GGT1
2683,100689430,B4GALT1
2686,100752303,GGT7
2687,100764088,GGT5
2688,100752545,GH1
2688,100752249,GH1
2688,103163567,GH1
2688,100770534,GH1
2688,100753747,GH1
2690,100763540,GHR
2691,100756401,GHRH
2692,100772938,GHRHR
2693,100755255,GHSR
2694,100756309,GIF
2695,100773303,GIP
2695,100753817,GIP
2696,100756938,GIPR
2697,100689077,GJA1
2700,100762422,GJA3
2701,100689037,GJA4
2702,100751822,GJA5
2703,100752105,GJA8
2705,100754733,GJB1
2706,100762125,GJB2
2707,100765420,GJB3
2709,100764845,GJB5
2710,100764600,GK
2710,100753140,GK
2712,100770084,GK2
2717,100752709,GLA
2719,100768919,GPC3
2720,100767446,GLB1
2729,100752019,GCLC
2730,100750530,GCLM
2731,100762555,GLDC
2733,100767037,GLE1
2734,100689240,GLG1
2735,100763229,GLI1
2736,100757572,GLI2
2737,100762738,GLI3
2738,100758024,GLI4
2739,100764266,GLO1
2740,100763400,GLP1R
2741,100761438,GLRA1
2742,100751068,GLRA2
2743,100764841,GLRB
2744,100689202,GLS
2745,100757688,GLRX
2746,100759948,GLUD1
2752,100764163,GLUL
2752,100689337,GLUL
2760,100759507,GM2A
2762,100689436,GMDS
2764,100754009,GMFB
2765,103161408,GML
2765,100772804,GML
2765,103158701,GML
2765,103162245,GML
2766,100765304,GMPR
2767,100689065,GNA11
2768,100760944,GNA12
2769,100761285,GNA15
2770,100689070,GNAI1
2771,100689068,GNAI2
2773,100689072,GNAI3
2774,100760304,GNAL
2775,100689069,GNAO1
2776,100689066,GNAQ
2778,103158534,GNAS
2778,100689067,GNAS
2778,103162777,GNAS
2779,100689190,GNAT1
2780,100772380,GNAT2
2781,100767381,GNAZ
2782,100689442,GNB1
2783,100756281,GNB2
2784,100756790,GNB3
2785,100755432,GNG3
2786,100767992,GNG4
2787,103162614,GNG5
2787,100757206,GNG5
2788,100765832,GNG7
2790,100755995,GNG10
2791,100761038,GNG11
2792,100760746,GNGT1
2793,100754408,GNGT2
2794,100757330,GNL1
2796,100774729,GNRH1
2798,100758518,GNRHR
2799,100770659,GNS
2800,100751002,GOLGA1
2801,100754167,GOLGA2
2801,100764507,GOLGA2
2802,100771774,GOLGA3
2803,100754180,GOLGA4
2803,103164173,GOLGA4
2804,100764942,GOLGB1
2805,100762297,GOT1
2806,100762838,GOT2
2810,100769890,SFN
2810,100754138,SFN
2811,100770316,GP1BA
2812,103160533,GP1BB
2813,100767123,GP2
2814,100770950,GP5
2815,100767667,GP9
2817,100751141,GPC1
2819,100772179,GPD1
2820,100766128,GPD2
2821,100689468,GPI
2822,100759513,GPLD1
2823,100767618,GPM6A
2824,100765850,GPM6B
2825,100757115,GPR1
2826,100760302,CCR10
2827,100759546,GPR3
2828,103159301,GPR4
2829,100761002,XCR1
2830,100772414,GPR6
2833,100769241,CXCR3
2834,103162285,PRLHR
2835,100764513,GPR12
2837,100772706,UTS2R
2838,100770469,GPR15
2840,103163592,GPR17
2841,100764954,GPR18
2842,100750479,GPR19
2843,100772615,GPR20
2844,100770264,GPR21
2845,100753963,GPR22
2846,100752179,LPAR4
2847,100765019,MCHR1
2848,100766966,GPR25
2849,100754297,GPR26
2850,103162514,GPR27
2852,100767871,GPER1
2853,100773323,GPR31
2856,100752683,GPR33
2857,100764606,GPR34
2859,100770330,GPR35
2861,100758560,GPR37
2863,103161540,GPR39
2863,100759577,GPR39
2864,100752326,FFAR1
2865,103161440,FFAR3
2867,103161441,FFAR2
2868,100767022,GRK4
2869,100771151,GRK5
2870,103161260,GRK6
2872,100769766,MKNK2
2873,100770684,GPS1
2874,100766072,GPS2
2875,100760506,GPT
2876,100771188,GPX1
2877,100751356,GPX2
2878,100764638,GPX3
2879,100765235,GPX4
2880,100766810,GPX5
2882,100756109,GPX7
2885,100769627,GRB2
2886,100760569,GRB7
2887,100760784,GRB10
2888,100752932,GRB14
2889,103158976,RAPGEF1
2889,100764804,RAPGEF1
2890,100769392,GRIA1
2891,100764344,GRIA2
2892,100770349,GRIA3
2893,100755681,GRIA4
2894,100760535,GRID1
2895,100769746,GRID2
2896,100756647,GRN
2897,100770303,GRIK1
2898,100754248,GRIK2
2899,100755668,GRIK3
2900,100767895,GRIK4
2901,100757915,GRIK5
2902,100770880,GRIN1
2903,100764315,GRIN2A
2904,100753338,GRIN2B
2905,100758804,GRIN2C
2906,100750615,GRIN2D
2907,100753055,GRINA
2908,100763961,NR3C1
2909,100752481,ARHGAP35
2911,100751598,GRM1
2912,100772929,GRM2
2913,100760036,GRM3
2914,100764098,GRM4
2914,100757229,GRM4
2915,100763614,GRM5
