GeneID	GeneSymbol	Chrom	TrAccess	PrAccess	TrID
100689247	Cnbp	NW_003613981.1	XM_003503559.3	XP_003503607.1	rna17307
100689247	Cnbp	NW_003613981.1	XM_007644165.2	XP_007642355.1	rna17304
100689247	Cnbp	NW_003613981.1	XM_003503560.3	XP_003503608.1	rna17306
100689250	Aicda	NW_003614669.1	XM_007649816.1	XP_007648006.1	rna28767
100689251	Pik3ca	NW_003614645.1	XM_007649683.2	XP_007647873.1	rna28498
100689251	Pik3ca	NW_003614645.1	XM_016979013.1	XP_016834502.1	rna28500
100689251	Pik3ca	NW_003614645.1	XM_003509075.3	XP_003509123.1	rna28499
100689252	Pik3cb	NW_003613901.1	XM_016975640.1	XP_016831129.1	rna15171
100689253	Rarres2	NW_003613842.1	NM_001244287.1	NP_001231216.1	rna12843
100689253	Rarres2	NW_003613842.1	XM_007641955.2	XP_007640145.1	rna12842
100689254	Noc3l	NW_003613805.1	NM_001244292.1	NP_001231221.1	rna11720
100689255	Fam21c	NW_003614360.1	NM_001244293.1	NP_001231222.1	rna25021
100689255	Fam21c	NW_003614360.1	XM_016978053.1	XP_016833542.1	rna25020
100689256	Znf330	NW_003614003.1	NM_001244298.1	NP_001231227.1	rna17747
100689258	Mir21	NW_003614004.1	NR_045131.1	-	rna17805
100689267	Ubc	NW_003614624.1	NM_001244378.1	NP_001231307.1	rna28367
100689268	Ubb	NW_003613619.1	NM_001244381.1	NP_001231310.1	rna2870
100689269	LOC100689269	NW_003616190.1	NR_045134.1	-	rna37514
100689270	LOC100689270	NW_003616190.1	NR_045135.2	-	rna37515
100689271	Snord14e	NW_003685381.1	NR_045136.1	-	rna41520
100689272	Ercc2	NW_003614150.1	NM_001244391.1	NP_001231320.1	rna21118
100689273	Fancg	NW_003614108.1	NM_001244394.1	NP_001231323.1	rna20106
100689274	Cenpb	NW_003613715.1	NM_001244399.1	NP_001231328.1	rna8305
100689275	Cyp7a1	NW_003613868.1	XM_016975371.1	XP_016830860.1	rna14059
100689276	Eef1a1	NW_003613946.1	NM_001244402.1	NP_001231331.1	rna16565
100689277	Ap3m1	NW_003613632.1	NM_001323024.1	NP_001309953.1	rna3557
100689277	Ap3m1	NW_003613632.1	NM_001244405.2	NP_001231334.1	rna3558
100689277	Ap3m1	NW_003613632.1	XM_007652623.2	XP_007650813.1	rna3559
100689277	Ap3m1	NW_003613632.1	XM_007652618.2	XP_007650808.1	rna3560
100689277	Ap3m1	NW_003613632.1	XM_016980662.1	XP_016836151.1	rna3561
100689278	Fut	NW_003638666.1	XM_007608197.1	XP_007606387.1	rna41392
100689279	Rho	NW_003614360.1	NM_001244407.1	NP_001231336.1	rna25011
100689280	Dao	NW_003613978.1	XM_007644135.2	XP_007642325.1	rna17265
100689281	Apex1	NW_003614668.1	XM_007649790.2	XP_007647980.1	rna28725
100689281	Apex1	NW_003614668.1	NM_001244411.1	NP_001231340.1	rna28724
100689282	Nat2	NW_003616728.1	XM_007654658.2	XP_007652848.1	rna38710
100689282	Nat2	NW_003616728.1	XM_007654659.2	XP_007652849.1	rna38711
100689282	Nat2	NW_003616728.1	NM_001244413.1	NP_001231342.1	rna38712
100689285	Tk1	NW_003613705.1	NM_001244494.2	NP_001231423.1	rna7896
100689286	Gjb6	NW_003613790.1	NM_001244504.1	NP_001231433.1	rna11122
100689287	Cbx5	NW_003616167.1	XM_007654051.2	XP_007652241.1	rna37419
100689287	Cbx5	NW_003616167.1	XM_007654050.2	XP_007652240.1	rna37421
100689287	Cbx5	NW_003616167.1	NM_001244507.1	NP_001231436.1	rna37422
100689287	Cbx5	NW_003616167.1	XM_007654049.2	XP_007652239.1	rna37420
100689288	Ear10	NW_003616775.1	NM_001244515.1	NP_001231444.1	rna38802
100689288	Ear10	NW_003616775.1	XM_016963609.1	XP_016819098.1	rna38801
100689289	Ear11	NW_003619405.1	NM_001244516.1	NP_001231445.1	rna40701
100689289	Ear11	NW_003619405.1	XM_016964077.1	XP_016819566.1	rna40700
100689291	Ear7	NW_003614668.1	NM_001244518.1	NP_001231447.1	rna28754
100689291	Ear7	NW_003614668.1	XM_016979053.1	XP_016834542.1	rna28753
100689292	Rps14	NW_003614229.1	NM_001244519.1	NP_001231448.1	rna22822
100689293	Rps13	NW_003614088.1	NM_001244533.1	NP_001231462.1	rna19734
100689294	Dpm2	NW_003614338.1	XM_007647721.2	XP_007645911.2	rna24614
100689294	Dpm2	NW_003614338.1	NM_001244535.1	NP_001231464.1	rna24615
100689295	Dph3	NW_003614840.1	NM_001244538.1	NP_001231467.1	rna30693
100689301	Neu2	NW_003615196.1	NM_001246735.2	NP_001233664.1	rna33534
100689302	Pex19	NW_003613783.1	NM_001246736.1	NP_001233665.1	rna10755
100689303	Pcyt1a	NW_003613591.1	NM_001246737.1	NP_001233666.1	rna1007
100689304	Top2a	NW_003614892.1	NM_001246738.1	NP_001233667.1	rna31300
100689305	Hspa5	NW_003615108.1	NM_001246739.2	NP_001233668.1	rna33038
100689306	Xrcc5	NW_003613713.1	XM_007636437.2	XP_007634627.2	rna8242
100689306	Xrcc5	NW_003613713.1	NM_001246740.1	NP_001233669.1	rna8243
100689307	Tmed2	NW_003614436.1	XM_007648402.1	XP_007646592.1	rna25938
100689308	Hyou1	NW_003615154.1	NM_001246741.1	NP_001233670.1	rna33335
100689309	Kif2c	NW_003613647.1	NM_001246742.1	NP_001233671.1	rna4888
100689309	Kif2c	NW_003613647.1	XM_007610715.2	XP_007608905.2	rna4887
100689310	Eef1e1	NW_003613871.1	NM_001246743.1	NP_001233672.1	rna14149
100689311	Gstp1	NW_003614797.1	NM_001246744.1	NP_001233673.1	rna30216
100689312	Gosr1	NW_003614210.1	NM_001246745.1	NP_001233674.1	rna22320
100689313	Sec22b	NW_003614146.1	NM_001246746.1	NP_001233675.1	rna21001
100689314	Tst	NW_003616417.1	NM_001246747.1	NP_001233676.1	rna38092
100689315	Slc3a2	NW_003616404.1	NM_001246748.1	NP_001233677.1	rna38073
100689316	Lamp2	NW_003614528.1	NM_001246749.1	NP_001233678.1	rna27094
100689317	Soat1	NW_003614391.1	NM_001246750.1	NP_001233679.1	rna25253
100689318	Akr1b8	NW_003615709.1	NM_001246751.1	NP_001233680.1	rna36096
100689319	LOC100689319	NW_003645186.1	XM_007608220.1	XP_007606410.1	rna41436
100689320	Slc9a1	NW_003614517.1	NM_001246753.1	NP_001233682.1	rna26976
100689320	Slc9a1	NW_003614517.1	XM_007648920.2	XP_007647110.1	rna26975
100689321	Htr1b	NW_003614382.1	NM_001246754.1	NP_001233683.1	rna25172
100689321	Htr1b	NW_003614382.1	XM_007648029.2	XP_007646219.1	rna25170
100689321	Htr1b	NW_003614382.1	XM_007648028.2	XP_007646218.1	rna25171
100689322	Slc35a1	NW_003614000.1	NM_001246755.1	NP_001233684.1	rna17711
100689323	Fxr1	NW_003614281.1	NM_001246756.1	NP_001233685.1	rna23727
100689324	Rad51	NW_003614523.1	XM_007648942.2	XP_007647132.1	rna27020
100689324	Rad51	NW_003614523.1	NM_001246757.1	NP_001233686.1	rna27021
100689325	Ugp2	NW_003613880.1	NM_001246758.1	NP_001233687.1	rna14437
100689326	Sptlc1	NW_003614498.1	NM_001246759.1	NP_001233688.1	rna26774
100689327	Serpinh1	NW_003615623.1	NM_001246760.1	NP_001233689.1	rna35713
100689327	Serpinh1	NW_003615623.1	XM_016980809.1	XP_016836298.1	rna35712
100689327	Serpinh1	NW_003615623.1	XM_007653256.1	XP_007651446.1	rna35711
100689328	Ndufa1	NW_003613768.1	NM_001246761.1	NP_001233690.1	rna10348
100689329	Tlr4	NW_003614635.1	NM_001246762.1	NP_001233691.1	rna28459
100689329	Tlr4	NW_003614635.1	XM_007649674.2	XP_007647864.1	rna28460
100689330	Folr1	NW_003616493.1	NM_001246763.1	NP_001233692.1	rna38239
100689331	Rad52	NW_003613787.1	XM_007641048.2	XP_007639238.1	rna10924
100689331	Rad52	NW_003613787.1	XM_016974591.1	XP_016830080.1	rna10925
100689331	Rad52	NW_003613787.1	XM_007641049.2	XP_007639239.1	rna10926
100689331	Rad52	NW_003613787.1	NM_001246764.1	NP_001233693.1	rna10927
100689331	Rad52	NW_003613787.1	XM_007641047.2	XP_007639237.1	rna10923
100689332	Prdx1	NW_003613647.1	NM_001246765.1	NP_001233694.1	rna4856
100689332	Prdx1	NW_003613647.1	XM_007610735.2	XP_007608925.1	rna4855
100689333	Orc2	NW_003614320.1	NM_001246766.1	NP_001233695.1	rna24369
100689333	Orc2	NW_003614320.1	XM_007647557.2	XP_007645747.1	rna24368
100689333	Orc2	NW_003614320.1	XM_007647556.2	XP_007645746.1	rna24367
100689334	Ext1	NW_003613825.1	NM_001246767.1	NP_001233696.1	rna12241
100689335	Pcna	NW_003613715.1	NM_001246768.1	NP_001233697.1	rna8273
100689336	Mmp14	NW_003614213.1	NM_001246769.1	NP_001233698.1	rna22382
100689337	Glul	NW_003614063.1	NM_001246770.1	NP_001233699.1	rna19073
100689338	Ddr2	NW_003614194.1	XM_007646323.2	XP_007644513.1	rna21872
100689338	Ddr2	NW_003614194.1	XM_007646324.2	XP_007644514.1	rna21869
100689338	Ddr2	NW_003614194.1	XM_007646326.2	XP_007644516.1	rna21870
100689338	Ddr2	NW_003614194.1	XM_007646327.2	XP_007644517.1	rna21874
100689338	Ddr2	NW_003614194.1	XM_007646325.2	XP_007644515.1	rna21873
100689338	Ddr2	NW_003614194.1	XM_003505834.3	XP_003505882.1	rna21871
100689339	Dbf4	NW_003614224.1	NM_001246771.1	NP_001233700.1	rna22733
100689341	Cdc7	NW_003614616.1	XM_016978973.1	XP_016834462.1	rna28308
100689341	Cdc7	NW_003614616.1	XM_007649581.2	XP_007647771.1	rna28304
100689341	Cdc7	NW_003614616.1	NM_001246772.1	NP_001233701.1	rna28305
100689341	Cdc7	NW_003614616.1	XM_016978974.1	XP_016834463.1	rna28306
100689341	Cdc7	NW_003614616.1	XM_007649582.2	XP_007647772.1	rna28303
100689341	Cdc7	NW_003614616.1	XM_016978975.1	XP_016834464.1	rna28307
100689341	Cdc7	NW_003614616.1	XM_016978976.1	XP_016834465.1	rna28309
100689342	Ly96	NW_003613806.1	XM_007641462.2	XP_007639652.1	rna11729
100689342	Ly96	NW_003613806.1	NM_001246773.1	NP_001233702.1	rna11730
100689343	Pdia3	NW_003613677.1	NM_001246774.1	NP_001233703.1	rna6221
100689344	Taldo1	NW_003614763.1	NM_001246775.1	NP_001233704.1	rna29891
100689345	Canx	NW_003614145.1	XM_007645893.2	XP_007644083.1	rna20977
100689345	Canx	NW_003614145.1	NM_001246776.1	NP_001233705.1	rna20978
100689346	B4galt3	NW_003614301.1	XM_007647382.2	XP_007645572.1	rna23978
100689346	B4galt3	NW_003614301.1	XM_007647380.2	XP_007645570.1	rna23979
100689346	B4galt3	NW_003614301.1	XM_007647378.2	XP_007645568.1	rna23980
100689346	B4galt3	NW_003614301.1	XM_007647381.1	XP_007645571.1	rna23981
100689346	B4galt3	NW_003614301.1	XM_007647379.2	XP_007645569.1	rna23982
100689346	B4galt3	NW_003614301.1	NM_001246777.2	NP_001233706.1	rna23983
100689347	B4galt5	NW_003613899.1	NM_001246778.1	NP_001233707.1	rna15115
100689348	Tsta3	NW_003617373.1	XR_001721649.1	-	rna39671
100689348	Tsta3	NW_003617373.1	XM_007655121.2	XP_007653311.1	rna39668
100689348	Tsta3	NW_003617373.1	XM_016963832.1	XP_016819321.1	rna39670
100689348	Tsta3	NW_003617373.1	NM_001246779.1	NP_001233708.1	rna39672
100689348	Tsta3	NW_003617373.1	XR_001721650.1	-	rna39669
100689349	Prdx2	NW_003613865.1	NM_001246780.2	NP_001233709.1	rna13917
100689350	Hdac5	NW_003614071.1	XR_001727082.1	-	rna19180
100689350	Hdac5	NW_003614071.1	XM_007645031.2	XP_007643221.1	rna19179
100689350	Hdac5	NW_003614071.1	XM_016976684.1	XP_016832173.1	rna19177
100689350	Hdac5	NW_003614071.1	NM_001246781.1	NP_001233710.1	rna19181
100689350	Hdac5	NW_003614071.1	XM_016976681.1	XP_016832170.1	rna19182
100689350	Hdac5	NW_003614071.1	XM_016976682.1	XP_016832171.1	rna19174
100689350	Hdac5	NW_003614071.1	XM_007645030.2	XP_007643220.1	rna19175
100689350	Hdac5	NW_003614071.1	XM_007645029.2	XP_007643219.1	rna19176
100689350	Hdac5	NW_003614071.1	XM_016976680.1	XP_016832169.1	rna19178
100689351	Slc1a4	NW_003613679.1	NM_001246782.1	NP_001233711.1	rna6364
100689352	Mad1l1	NW_003613618.1	NM_001246783.1	NP_001233712.1	rna2797
100689353	C1d	NW_003613893.1	XM_016975552.1	XP_016831041.1	rna14903
100689353	C1d	NW_003613893.1	NM_001246784.1	NP_001233713.1	rna14902
100689354	Prelid3b	NW_003613633.1	NM_001246785.1	NP_001233714.1	rna3596
100689357	Gjc1	NW_003614071.1	XM_007645034.1	XP_007643224.1	rna19225
100689357	Gjc1	NW_003614071.1	XM_007645033.1	XP_007643223.1	rna19226
100689357	Gjc1	NW_003614071.1	XM_007645032.1	XP_007643222.1	rna19227
100689357	Gjc1	NW_003614071.1	NM_001246786.1	NP_001233715.1	rna19228
100689359	Cbx1	NW_003613745.1	NM_001246787.1	NP_001233716.1	rna9426
100689360	Slc25a32	NW_003614353.1	NM_001246788.1	NP_001233717.1	rna24887
100689360	Slc25a32	NW_003614135.1	NM_001246788.1	NP_001233717.1	rna20763
100689361	Ndufb11	NW_003613713.1	NM_001246789.1	NP_001233718.1	rna8232
100689362	Cdc45	NW_003613898.1	XM_016975593.1	XP_016831082.1	rna15050
100689362	Cdc45	NW_003613898.1	NM_001246790.1	NP_001233719.1	rna15051
100689363	Tubb6	NW_003614106.1	NM_001246791.1	NP_001233720.1	rna20023
100689364	LOC100689364	NW_003614604.1	NM_001246792.1	NP_001233721.1	rna28138
100689365	Dph2	NW_003613906.1	NM_001246793.1	NP_001233722.1	rna15448
100689366	Birc5	NW_003613705.1	XM_007633873.2	XP_007632063.2	rna7893
100689367	Ercc3	NW_003614043.1	NM_001246794.1	NP_001233723.1	rna18584
100689368	Bak1	NW_003614972.1	XM_007651403.2	XP_007649593.1	rna31917
100689368	Bak1	NW_003614972.1	XM_007651404.2	XP_007649594.1	rna31918
100689368	Bak1	NW_003614972.1	NM_001246795.1	NP_001233724.1	rna31919
100689369	Casp8	NW_003614320.1	NM_001246796.1	NP_001233725.1	rna24343
100689370	LOC100689370	NW_003615153.1	NM_001246797.1	NP_001233726.1	rna33301
100689370	LOC100689370	NW_003615153.1	XM_007652099.2	XP_007650289.1	rna33302
100689370	LOC100689370	NW_003615153.1	XM_016980219.1	XP_016835708.1	rna33304
100689370	LOC100689370	NW_003615153.1	XM_007652098.2	XP_007650288.1	rna33303
100689371	Bcl2l1	NW_003613890.1	XM_007642910.2	XP_007641100.1	rna14801
100689371	Bcl2l1	NW_003613890.1	XM_007642908.2	XP_007641098.1	rna14797
100689371	Bcl2l1	NW_003613890.1	XM_007642909.2	XP_007641099.1	rna14798
100689371	Bcl2l1	NW_003613890.1	XM_007642907.2	XP_007641097.1	rna14799
100689371	Bcl2l1	NW_003613890.1	XM_007642906.2	XP_007641096.1	rna14800
100689371	Bcl2l1	NW_003613890.1	NM_001246798.1	NP_001233727.1	rna14802
100689372	Rbm3	NW_003614122.1	NM_001246799.1	NP_001233728.1	rna20393
100689372	Rbm3	NW_003614122.1	XM_007645602.2	XP_007643792.1	rna20390
100689372	Rbm3	NW_003614122.1	XM_016976957.1	XP_016832446.1	rna20389
100689372	Rbm3	NW_003614122.1	XM_007645600.2	XP_007643790.1	rna20392
100689372	Rbm3	NW_003614122.1	XM_016976956.1	XP_016832445.1	rna20391
100689373	Neu1	NW_003614548.1	NM_001246800.1	NP_001233729.1	rna27320
100689374	Xiap	NW_003615119.1	NM_001246801.1	NP_001233730.1	rna33105
100689375	Pls3	NW_003615446.1	NM_001246802.1	NP_001233731.1	rna34919
100689376	Rpl13	NW_003613583.1	NM_001246803.2	NP_001233732.1	rna343
100689376	Rpl13	NW_003613583.1	XM_016979670.1	XP_016835159.1	rna342
100689377	Ercc1	NW_003614150.1	NM_001246804.1	NP_001233733.1	rna21121
100689378	Pex13	NW_003615077.1	NM_001246805.1	NP_001233734.1	rna32824
100689379	S100b	NW_003613799.1	NM_001246806.2	NP_001233735.1	rna11361
100689380	Pigu	NW_003613833.1	NM_001246807.1	NP_001233736.1	rna12472
100689380	Pigu	NW_003613833.1	XM_007641807.2	XP_007639997.1	rna12471
100689381	Dnaja1	NW_003615120.1	XM_007651996.2	XP_007650186.1	rna33111
100689382	Slc35c1	NW_003613646.1	NM_001246808.1	NP_001233737.1	rna4648
100689382	Slc35c1	NW_003613646.1	XM_007609797.2	XP_007607987.1	rna4647
100689384	Lhb	NW_003614570.1	NM_001246810.2	NP_001233739.1	rna27682
100689385	Pgap2	NW_003614758.1	NM_001246811.1	NP_001233740.1	rna29779
100689385	Pgap2	NW_003614758.1	XM_007650332.2	XP_007648522.1	rna29781
100689385	Pgap2	NW_003614758.1	XM_007650330.2	XP_007648520.1	rna29780
100689385	Pgap2	NW_003614758.1	XM_007650331.2	XP_007648521.1	rna29778
100689385	Pgap2	NW_003614758.1	XM_007650329.2	XP_007648519.1	rna29777
100689386	Atf4	NW_003616334.1	NM_001246812.1	NP_001233741.1	rna37913
100689386	Atf4	NW_003616334.1	XM_007654285.2	XP_007652475.1	rna37912
100689387	Gphr	NW_003613699.1	XM_016971701.1	XP_016827190.1	rna7431
100689387	Gphr	NW_003613699.1	NM_001246813.1	NP_001233742.1	rna7432
100689387	Gphr	NW_003613699.1	XM_016971695.1	XP_016827184.1	rna7430
100689388	Ilk	NW_003615626.1	NM_001246814.2	NP_001233743.1	rna35723
100689388	Ilk	NW_003615626.1	XM_016980813.1	XP_016836302.1	rna35722
100689389	St6gal1	NW_003614504.1	NM_001246815.1	NP_001233744.1	rna26826
100689390	Rnaseh1	NW_003614760.1	XM_007650354.2	XP_007648544.1	rna29796
100689390	Rnaseh1	NW_003614760.1	NM_001285919.1	NP_001272848.1	rna29797
100689391	Cmah	NW_003613881.1	XM_007642806.2	XP_007640996.1	rna14561
100689391	Cmah	NW_003613881.1	XM_007642805.2	XP_007640995.1	rna14560
100689391	Cmah	NW_003613881.1	XM_007642804.2	XP_007640994.1	rna14559
100689391	Cmah	NW_003613881.1	XM_016975478.1	XP_016830967.1	rna14558
100689391	Cmah	NW_003613881.1	XM_007642803.2	XP_007640993.1	rna14557
100689392	Ctsz	NW_003613633.1	XM_003496747.3	XP_003496795.1	rna3601
100689393	Gmnn	NW_003613881.1	NM_001246817.1	NP_001233746.1	rna14570
100689393	Gmnn	NW_003613881.1	XM_007642792.2	XP_007640982.1	rna14569
100689393	Gmnn	NW_003613881.1	XM_007642791.2	XP_007640981.1	rna14568
100689393	Gmnn	NW_003613881.1	XM_007642790.1	XP_007640980.1	rna14567
100689394	Slc35a3	NW_003615783.1	NM_001246818.2	NP_001233747.1	rna36344
100689394	Slc35a3	NW_003615783.1	XM_007653523.2	XP_007651713.1	rna36343
100689395	Tfrc	NW_003613591.1	XM_016974352.1	XP_016829841.1	rna1011
100689395	Tfrc	NW_003613591.1	XM_016974353.1	XP_016829842.1	rna1010
100689395	Tfrc	NW_003613591.1	NM_001246819.1	NP_001233748.1	rna1012
100689396	Slc10a2	NW_003614774.1	XM_007650484.1	XP_007648674.1	rna30016
100689397	Hsp90aa1	NW_003613702.1	NM_001246821.1	NP_001233750.1	rna7706
100689398	Impdh2	NW_003615379.1	XM_007652642.1	XP_007650832.1	rna34449
100689398	Impdh2	NW_003615379.1	NM_001246822.1	NP_001233751.1	rna34450
100689399	Ldlr	NW_003613752.1	XM_007640438.2	XP_007638628.1	rna9739
100689399	Ldlr	NW_003613752.1	NM_001246823.1	NP_001233752.1	rna9740
100689400	Fau	NW_003616756.1	NM_001246824.1	NP_001233753.1	rna38761
100689400	Fau	NW_003616756.1	XM_007654671.2	XP_007652861.1	rna38760
100689401	Cdkn1b	NW_003613840.1	NM_001246825.2	NP_001233754.1	rna12745
100689402	Sdhc	NW_003614301.1	XM_007647383.2	XP_007645573.1	rna24001
100689402	Sdhc	NW_003614301.1	NM_001246826.1	NP_001233755.1	rna24002
100689403	Map2k1	NW_003614583.1	NM_001246827.1	NP_001233756.1	rna27918
100689404	Pld1	NW_003613753.1	NM_001246828.1	NP_001233757.1	rna9902
100689404	Pld1	NW_003614598.1	NM_001246828.1	NP_001233757.1	rna28075
100689405	Hspa9	NW_003613902.1	NM_001246829.1	NP_001233758.1	rna15212
100689406	Lamp1	NW_003614031.1	NM_001246830.1	NP_001233759.1	rna18330
100689407	Slc19a1	NW_003613799.1	XM_007641311.2	XP_007639501.1	rna11399
100689407	Slc19a1	NW_003613799.1	XM_007641316.2	XP_007639506.1	rna11397
100689407	Slc19a1	NW_003613799.1	XM_007641313.2	XP_007639503.1	rna11402
100689407	Slc19a1	NW_003613799.1	NM_001246831.1	NP_001233760.1	rna11400
100689407	Slc19a1	NW_003613799.1	XM_007641314.2	XP_007639504.1	rna11398
100689407	Slc19a1	NW_003613799.1	XM_007641312.2	XP_007639502.1	rna11401
100689408	Rps4x	NW_003614593.1	NM_001246673.1	NP_001233602.1	rna27994
100689409	B2m	NW_003613677.1	NM_001246674.2	NP_001233603.1	rna6193
100689410	Tsn	NW_003613680.1	NM_001246675.1	NP_001233604.1	rna6379
100689410	Tsn	NW_003613680.1	XM_007622788.2	XP_007620978.1	rna6380
100689412	Cope	NW_003613716.1	NM_001246677.1	NP_001233606.1	rna8425
100689413	Stip1	NW_003615068.1	NM_001246678.1	NP_001233607.1	rna32743
100689414	Xrcc1	NW_003614529.1	NM_001246679.1	NP_001233608.1	rna27136
100689415	Sptlc2	NW_003613749.1	NM_001246680.1	NP_001233609.1	rna9621
100689416	Layn	NW_003613694.1	XM_007629041.2	XP_007627231.1	rna7214
100689416	Layn	NW_003613694.1	NM_001246681.1	NP_001233610.1	rna7215
100689417	Mbtps1	NW_003613583.1	NM_001246682.1	NP_001233611.1	rna462
100689418	Fos	NW_003613913.1	NM_001246683.1	NP_001233612.1	rna15681
100689419	B3gat3	NW_003614577.1	NM_001246684.1	NP_001233613.1	rna27823
100689420	Dpm1	NW_003613899.1	NM_001246685.1	NP_001233614.1	rna15144
100689421	Gbf1	NW_003614474.1	XM_016978465.1	XP_016833954.1	rna26498
100689421	Gbf1	NW_003614474.1	XM_016978466.1	XP_016833955.1	rna26499
100689421	Gbf1	NW_003614474.1	XM_007648660.2	XP_007646850.1	rna26500
100689421	Gbf1	NW_003614474.1	XM_007648659.2	XP_007646849.1	rna26501
100689421	Gbf1	NW_003614474.1	XM_016978467.1	XP_016833956.1	rna26502
100689421	Gbf1	NW_003614474.1	NM_001246686.1	NP_001233615.1	rna26503
100689422	Plaur	NW_003614529.1	XM_007648992.1	XP_007647182.1	rna27129
100689423	Hbegf	NW_003614866.1	XM_007650976.1	XP_007649166.1	rna31003
100689424	Npc1	NW_003614266.1	NM_001246687.1	NP_001233616.1	rna23436
100689425	Orc1	NW_003613624.1	XM_007650577.2	XP_007648767.1	rna3141
100689425	Orc1	NW_003613624.1	NM_001246688.1	NP_001233617.1	rna3139
100689425	Orc1	NW_003613624.1	XM_007650583.2	XP_007648773.1	rna3140
100689427	Sat1	NW_003615133.1	NM_001246689.1	NP_001233618.1	rna33213
100689427	Sat1	NW_003615133.1	XM_016980203.1	XP_016835692.1	rna33212
100689428	Icam1	NW_003613752.1	NM_001246690.1	NP_001233619.1	rna9815
100689430	B4galt1	NW_003615120.1	NM_001246691.1	NP_001233620.1	rna33114
100689432	Ugcg	NW_003614157.1	NM_001246692.1	NP_001233621.1	rna21189
100689433	P4hb	NW_003613637.1	XM_007654094.1	XP_007652284.1	rna3908
100689434	B4galt2	NW_003613906.1	XM_016975707.1	XP_016831196.1	rna15445
100689434	B4galt2	NW_003613906.1	NM_001246694.2	NP_001233623.1	rna15444
100689434	B4galt2	NW_003613906.1	XM_016975708.1	XP_016831197.1	rna15446
100689434	B4galt2	NW_003613906.1	XM_007643277.2	XP_007641467.1	rna15443
100689435	B4galt4	NW_003614660.1	XM_007649759.2	XP_007647949.1	rna28635
100689435	B4galt4	NW_003614660.1	XM_016979036.1	XP_016834525.1	rna28633
100689435	B4galt4	NW_003614660.1	XM_016979033.1	XP_016834522.1	rna28637
100689435	B4galt4	NW_003614660.1	XM_007649755.2	XP_007647945.1	rna28632
100689435	B4galt4	NW_003614660.1	XM_007649758.2	XP_007647948.1	rna28639
100689435	B4galt4	NW_003614660.1	NM_001246695.1	NP_001233624.1	rna28640
100689435	B4galt4	NW_003614660.1	XM_007649756.2	XP_007647946.1	rna28634
100689435	B4galt4	NW_003614660.1	XM_007649757.2	XP_007647947.1	rna28636
100689435	B4galt4	NW_003614660.1	XM_016979034.1	XP_016834523.1	rna28638
100689436	Gmds	NW_003613635.1	NM_001246696.1	NP_001233625.1	rna3678
100689437	Dld	NW_003614696.1	NM_001246697.1	NP_001233626.1	rna29034
100689437	Dld	NW_003614696.1	XM_007649936.2	XP_007648126.1	rna29033
100689438	B4galt6	NW_003614837.1	NM_001246698.1	NP_001233627.1	rna30667
100689440	St3gal4	NW_003613908.1	NM_001246699.1	NP_001233628.1	rna15534
100689440	St3gal4	NW_003613908.1	XM_007643314.2	XP_007641504.1	rna15533
100689441	Tex101	NW_003614529.1	XM_007649003.1	XP_007647193.1	rna27140
100689442	Gnb1	NW_003614679.1	XM_016979091.1	XP_016834580.1	rna28852
100689442	Gnb1	NW_003614679.1	XM_007649854.2	XP_007648044.1	rna28854
100689442	Gnb1	NW_003614679.1	XM_016979090.1	XP_016834579.1	rna28853
100689442	Gnb1	NW_003614679.1	NM_001246701.1	NP_001233630.1	rna28855
100689443	Cbx3	NW_003613695.1	NM_001246702.1	NP_001233631.1	rna7292
100689445	Casp2	NW_003614056.1	NM_001246704.1	NP_001233633.1	rna18916
100689446	Gart	NW_003613595.1	NM_001246705.1	NP_001233634.1	rna1321
